STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
722146,12816, 19890331,   74.7,24,   66.1,24, 1011.7,24, 1005.9,24,   7.0,24,  10.7,24,  18.1,  32.1,   84.0*,  68.0 , 0.00D,999.9, 000000,
722146,12816, 19890401,   59.8,24,   41.0,24, 1018.8,24, 1012.9,24,   9.2,24,   6.9,24,  11.1, 999.9,   84.0 ,  45.0 , 0.00D,999.9, 000000,
722146,12816, 19890402,   57.3,24,   44.7,24, 1023.2,24, 1017.3,24,   7.7,24,   3.6,24,  12.0, 999.9,   75.9*,  37.0 , 0.00D,999.9, 100000,
722146,12816, 19890403,   66.1,24,   55.3,24, 1021.1,24, 1015.3,24,   7.0,24,   4.3,24,  12.0, 999.9,   82.0*,  48.9 , 0.00D,999.9, 100000,
722146,12816, 19890404,   71.2,24,   61.0,24, 1019.1,24, 1013.2,24,   6.5,24,   4.5,24,  18.1,  26.0,   87.1*,  57.0 , 0.00D,999.9, 110010,
722146,12816, 19890405,   68.5,24,   63.7,24, 1018.8,24, 1013.0,23,   6.2,24,   4.9,24,  12.0, 999.9,   87.1 ,  64.0 , 0.04D,999.9, 110010,
722146,12816, 19890406,   63.2,24,   45.3,24, 1018.9,24, 1013.1,24,   8.9,24,   7.4,24,  10.1, 999.9,   78.1 ,  53.1 , 0.00D,999.9, 010000,
722146,12816, 19890407,   60.1,24,   47.7,24, 1016.0,24, 1010.4,24,   8.2,24,   8.0,24,  21.0,  29.9,   75.0*,  45.0 , 0.00D,999.9, 000000,
722146,12816, 19890408,   59.7,24,   44.2,24, 1015.3,24, 1009.5,24,   8.3,24,   6.3,24,  17.1,  20.0,   79.0*,  39.9 , 0.00D,999.9, 000000,
722146,12816, 19890409,   72.6,24,   63.9,24, 1015.3,24, 1009.5,24,   7.5,24,   7.2,24,  14.0, 999.9,   84.9*,  64.9 , 0.00D,999.9, 100000,
722146,12816, 19890410,   70.6,24,   61.5,24, 1018.0,24, 1012.1,24,   6.6,24,   6.5,24,  15.0, 999.9,   87.1 ,  61.0 , 0.00C,999.9, 100000,
722146,12816, 19890411,   54.3,24,   51.8,24, 1020.3,24, 1014.4,24,   4.4,24,   6.8,24,  10.1,  15.9,   75.0*,  46.0 , 0.04G,999.9, 110000,
722146,12816, 19890412,   52.2,24,   45.2,24, 1022.5,24, 1016.6,24,   6.5,24,   8.2,24,  14.0,  20.0,   63.0*,  43.0 , 0.00G,999.9, 100000,
722146,12816, 19890413,   59.5,24,   51.7,24, 1021.2,24, 1015.3,24,   6.5,24,   5.7,24,  12.0, 999.9,   70.0*,  51.1 , 0.00D,999.9, 000000,
722146,12816, 19890414,   65.2,24,   57.9,24, 1019.8,24, 1014.0,24,   5.8,24,   5.5,24,  12.0, 999.9,   78.1*,  55.9 , 0.00D,999.9, 100000,
722146,12816, 19890415,   69.2,24,   66.9,24, 1014.0,24, 1008.2,24,   4.8,24,   5.7,24,  10.1, 999.9,   79.0 ,  64.9 , 0.43G,999.9, 110000,
722146,12816, 19890416,   69.1,24,   62.5,24, 1015.6,24, 1009.9,24,   4.0,24,   3.8,24,   7.0, 999.9,   82.0*,  60.1 , 0.35G,999.9, 100000,
722146,12816, 19890417,   69.3,24,   61.0,24, 1020.1,24, 1014.2,24,   5.8,24,   5.0,24,  12.0, 999.9,   82.0 ,  57.9 , 0.00G,999.9, 100000,
722146,12816, 19890418,   69.7,24,   58.7,24, 1019.2,24, 1013.4,24,   5.9,24,   3.8,24,  10.1, 999.9,   82.9 ,  55.9 , 0.00D,999.9, 100000,
722146,12816, 19890419,   72.2,24,   60.0,24, 1015.2,24, 1009.5,24,   6.3,24,   3.7,24,   8.0, 999.9,   84.9*,  57.9 , 0.00D,999.9, 100000,
722146,12816, 19890420,   69.5,24,   60.9,24, 1012.8,24, 1007.0,24,   4.6,24,   3.9,24,  15.0, 999.9,   86.0 ,  57.0*, 0.00D,999.9, 110010,
722146,12816, 19890421,   62.5,24,   58.4,24, 1013.4,24, 1007.5,24,   3.4,24,   5.4,24,   8.0, 999.9,   82.9 ,  57.0 , 0.83G,999.9, 110000,
722146,12816, 19890422,   65.3,24,   54.4,24, 1015.6,24, 1009.8,24,   6.3,24,   3.8,24,  10.1, 999.9,   80.1*,  52.0 , 0.00G,999.9, 100000,
722146,12816, 19890423,   68.4,24,   56.7,24, 1017.5,24, 1011.6,24,   6.4,24,   3.9,24,   8.0, 999.9,   82.9*,  54.0 , 0.00C,999.9, 100000,
722146,12816, 19890424,   72.0,24,   58.2,24, 1018.1,24, 1012.3,24,   6.3,24,   5.2,24,  12.0, 999.9,   87.1*,  55.9 , 0.00D,999.9, 100000,
722146,12816, 19890425,   71.8,24,   57.0,24, 1017.9,24, 1012.2,24,   7.4,24,   4.9,24,  10.1, 999.9,   87.1 ,  55.0*, 0.00C,999.9, 100000,
722146,12816, 19890426,   74.1,24,   61.3,24, 1016.0,24, 1010.2,24,   7.0,24,   6.2,24,  10.1, 999.9,   89.1*,  61.0 , 0.00D,999.9, 100000,
722146,12816, 19890427,   76.0,24,   65.2,24, 1014.5,24, 1008.7,24,   5.6,24,   6.5,24,  12.0, 999.9,   91.9 ,  64.9 , 0.00D,999.9, 100000,
722146,12816, 19890428,   74.8,24,   64.6,24, 1012.6,24, 1006.8,24,   6.4,24,   6.8,24,  15.0, 999.9,   93.0 ,  63.0 , 0.00D,999.9, 100000,
722146,12816, 19890429,   75.2,24,   65.3,24, 1013.8,24, 1008.0,24,   5.6,24,   5.4,24,  10.1, 999.9,   91.0 ,  64.9 , 0.00D,999.9, 100000,
722146,12816, 19890430,   72.1,24,   66.5,24, 1015.5,24, 1009.7,24,   5.9,24,   4.8,24,  11.1, 999.9,   88.0 ,  64.9 , 0.12D,999.9, 110010,
722146,12816, 19890501,   72.5,24,   69.0,24, 1013.9,24, 1008.2,24,   6.4,24,   7.5,24,  20.0,  28.0,   84.0*,  64.9 , 1.10G,999.9, 110010,
722146,12816, 19890502,   71.1,24,   62.3,24, 1014.2,24, 1008.4,24,   8.2,24,   7.7,24,  13.0,  15.0,   86.0 ,  60.1 , 0.47G,999.9, 110000,
722146,12816, 19890503,   68.5,24,   54.6,24, 1018.4,24, 1012.6,24,   7.4,24,   3.8,24,   8.9, 999.9,   84.0*,  54.0 , 0.00G,999.9, 100000,
722146,12816, 19890504,   70.1,24,   59.6,24, 1019.3,24, 1013.4,24,   6.7,24,   4.7,24,  11.1, 999.9,   84.0 ,  57.9 , 0.00D,999.9, 100000,
722146,12816, 19890505,   74.7,24,   62.9,24, 1017.5,24, 1011.6,24,   6.8,24,   7.2,24,  15.0,  20.0,   86.0*,  64.9 , 0.00D,999.9, 100000,
722146,12816, 19890506,   76.0,24,   66.1,24, 1015.9,24, 1010.2,24,   7.1,24,   7.5,24,  20.0,  27.0,   89.1 ,  68.0 , 0.35D,999.9, 110010,
722146,12816, 19890507,   69.6,24,   53.0,24, 1017.5,24, 1011.7,24,   8.5,24,   6.7,24,  12.0, 999.9,   88.0 ,  59.0 , 0.00C,999.9, 000000,
722146,12816, 19890508,   63.7,24,   45.6,24, 1018.8,24, 1012.9,24,   9.9,24,   4.3,24,   8.0, 999.9,   78.1*,  46.9 , 0.00D,999.9, 000000,
722146,12816, 19890509,   67.7,24,   54.2,24, 1017.4,24, 1011.5,24,   8.6,24,   4.4,24,  12.0,  15.0,   86.0*,  51.1 , 0.00D,999.9, 100000,
722146,12816, 19890510,   71.1,24,   64.1,24, 1012.8,24, 1007.0,24,   7.1,24,   9.6,24,  18.1,  26.0,   86.0 ,  64.0*, 0.04D,999.9, 110010,
722146,12816, 19890511,   64.0,24,   52.4,24, 1013.4,24, 1007.6,24,   4.7,24,   6.2,24,  11.1, 999.9,   82.0 ,  52.0 , 0.43D,999.9, 100000,
722146,12816, 19890512,   64.6,24,   48.6,24, 1014.3,24, 1008.5,24,   6.8,24,   5.3,24,  12.0, 999.9,   79.0*,  48.9 , 0.00D,999.9, 100000,
722146,12816, 19890513,   64.8,24,   52.8,24, 1014.9,24, 1009.2,24,   7.2,24,   4.0,24,  12.0, 999.9,   79.0 ,  48.0 , 0.00C,999.9, 000000,
722146,12816, 19890514,   74.4,24,   61.0,24, 1014.5,23, 1008.8,24,   5.6,24,   5.0,24,  15.0, 999.9,   88.0*,  62.1 , 0.00D,999.9, 100000,
722146,12816, 19890515,   73.8,24,   59.2,24, 1014.3,24, 1008.6,24,   6.5,24,   5.5,24,  11.1, 999.9,   89.1 ,  60.1 , 0.00D,999.9, 100000,
722146,12816, 19890516,   76.4,24,   62.8,24, 1014.1,24, 1008.3,24,   6.2,24,   5.5,24,   8.9, 999.9,   89.1*,  63.0 , 0.00C,999.9, 100000,
722146,12816, 19890517,   77.4,24,   61.1,24, 1015.7,24, 1009.9,24,   6.4,24,   5.2,24,  12.0, 999.9,   90.0*,  64.0 , 0.00D,999.9, 000000,
722146,12816, 19890518,   75.8,24,   63.8,24, 1018.9,24, 1013.0,24,   5.6,24,   6.4,24,  11.1, 999.9,   90.0 ,  66.9 , 0.00D,999.9, 100000,
722146,12816, 19890519,   71.0,24,   62.0,24, 1020.1,24, 1014.2,24,   6.0,24,   4.6,24,  12.0, 999.9,   84.9 ,  60.1 , 0.00D,999.9, 100000,
722146,12816, 19890520,   73.3,24,   62.3,24, 1018.9,24, 1013.1,24,   5.3,24,   3.6,24,  14.0, 999.9,   88.0*,  57.9 , 0.00D,999.9, 100000,
722146,12816, 19890521,   73.9,24,   69.0,24, 1017.6,24, 1011.8,24,   4.7,24,   4.4,24,  12.0, 999.9,   90.0 ,  66.9 , 0.00D,999.9, 110010,
722146,12816, 19890522,   74.1,24,   66.6,24, 1016.9,24, 1011.1,24,   7.2,24,   4.9,24,  15.0, 999.9,   91.9 ,  64.0 , 0.39C,999.9, 100000,
722146,12816, 19890523,   76.7,24,   68.2,24, 1016.3,24, 1010.5,24,   6.5,24,   7.2,24,  12.0,  20.0,   89.1 ,  66.9 , 0.00D,999.9, 110010,
722146,12816, 19890524,   74.5,24,   67.0,24, 1015.3,24, 1009.6,24,   6.6,24,   5.5,24,  11.1,  15.0,   89.1 ,  63.0 , 0.01D,999.9, 110010,
722146,12816, 19890525,   79.4,24,   72.0,24, 1016.5,24, 1010.6,24,   5.8,24,   5.0,24,  11.1, 999.9,   89.1*,  73.0 , 0.24G,999.9, 100000,
722146,12816, 19890526,   80.5,24,   70.0,24, 1018.5,24, 1012.7,24,   4.9,24,   5.0,24,  10.1, 999.9,   93.0*,  72.0 , 0.00G,999.9, 100000,
722146,12816, 19890527,   83.2,24,   69.8,24, 1019.5,24, 1013.6,24,   6.3,24,   5.0,24,   8.0, 999.9,   96.1*,  72.0 , 0.00D,999.9, 100000,
722146,12816, 19890528,   82.6,24,   71.5,24, 1018.0,24, 1012.1,24,   5.8,24,   5.7,24,  13.0,  18.1,   98.1 ,  72.0 , 0.00D,999.9, 100000,
722146,12816, 19890529,   78.1,24,   71.0,24, 1020.0,24, 1014.0,24,   4.9,24,   6.4,24,  13.0, 999.9,   96.1 ,  71.1 , 0.00H,999.9, 110010,
722146,12816, 19890530,   78.0,24,   70.3,24, 1020.6,24, 1014.7,24,   6.3,24,   5.4,24,  12.0,  15.0,   91.9 ,  69.1 , 0.00D,999.9, 100000,
722146,12816, 19890531,   79.0,24,   69.3,24, 1021.9,24, 1016.0,24,   8.5,24,   4.7,24,  12.0, 999.9,   91.0 ,  68.0 , 0.00D,999.9, 000000,
722146,12816, 19890601,   78.5,24,   67.0,24, 1022.5,24, 1016.6,24,   8.5,24,   3.6,24,   8.0, 999.9,   91.9 ,  64.0 , 0.00D,999.9, 100000,
722146,12816, 19890602,   80.1,24,   68.1,24, 1020.4,24, 1014.6,24,   7.3,24,   4.4,24,  10.1, 999.9,   95.0 ,  66.9 , 0.00D,999.9, 000000,
722146,12816, 19890603,   82.1,24,   69.2,24, 1017.9,24, 1012.1,24,   5.6,24,   5.4,24,  10.1, 999.9,   96.1*,  70.0 , 0.00D,999.9, 100000,
722146,12816, 19890604,   81.6,24,   68.2,24, 1017.0,24, 1011.1,24,   6.3,24,   4.9,24,  12.0, 999.9,   96.1 ,  69.1 , 0.00D,999.9, 100000,
722146,12816, 19890605,   78.7,24,   70.5,24, 1017.4,24, 1011.5,24,   6.2,24,   4.6,24,  12.0, 999.9,   96.1 ,  71.1 , 0.00D,999.9, 110010,
722146,12816, 19890606,   72.2,23,   70.0,23, 1015.1,23, 1009.4,23,   5.9,23,   3.7,23,  22.9, 999.9,   91.9 ,  66.9 , 0.16G,999.9, 110010,
722146,12816, 19890607,   73.5,24,   68.2,24, 1013.2,24, 1007.4,24,   7.7,24,   6.4,24,  15.0, 999.9,   84.9*,  66.9 , 1.10G,999.9, 010010,
722146,12816, 19890608,   72.7,24,   69.4,24, 1014.5,24, 1008.8,24,   7.6,24,   4.5,24,  20.0,  29.9,   84.9 ,  69.1 , 0.00G,999.9, 010010,
722146,12816, 19890609,   80.5,24,   73.2,24, 1015.5,24, 1009.7,24,   6.2,24,   9.7,24,  18.1,  25.1,   91.0*,  73.0 , 0.43G,999.9, 100000,
722146,12816, 19890610,   81.9,24,   73.2,24, 1019.2,24, 1013.3,24,   5.5,24,   6.3,24,  13.0, 999.9,   91.9 ,  73.9 , 0.00G,999.9, 100000,
722146,12816, 19890611,   81.0,24,   72.4,24, 1019.9,24, 1014.0,24,   5.0,24,   5.0,24,   8.0, 999.9,   93.0*,  71.1 , 0.00D,999.9, 110010,
722146,12816, 19890612,   78.1,24,   72.0,24, 1019.2,24, 1013.3,24,   5.6,24,   3.7,24,  15.0,  25.1,   93.0 ,  69.1 , 0.08D,999.9, 110010,
722146,12816, 19890613,   79.8,24,   71.7,24, 1017.9,24, 1012.0,24,   6.0,24,   5.7,24,  15.0, 999.9,   93.9 ,  70.0 , 0.31G,999.9, 100000,
722146,12816, 19890614,   81.6,24,   71.3,24, 1018.0,24, 1012.2,24,   6.1,24,   5.2,24,  11.1, 999.9,   93.0 ,  69.1 , 0.00G,999.9, 100000,
722146,12816, 19890615,   81.7,24,   70.3,24, 1017.7,24, 1011.9,24,   6.1,24,   5.5,24,  14.0, 999.9,   93.9 ,  70.0 ,99.99 ,999.9, 110010,
722146,12816, 19890616,   76.3,24,   70.2,24, 1018.4,24, 1012.6,24,   6.4,24,   6.5,24,  28.0, 999.9,   91.0*,  68.0 , 0.20G,999.9, 110010,
722146,12816, 19890617,   76.6,24,   71.1,24, 1020.8,24, 1014.9,24,   6.5,24,   3.1,24,   8.0, 999.9,   91.0 ,  70.0 , 0.51G,999.9, 110010,
722146,12816, 19890618,   77.5,24,   70.9,24, 1021.1,24, 1015.2,24,   6.5,24,   3.7,24,  15.0,  18.1,   89.1 ,  69.1 , 0.00G,999.9, 110010,
722146,12816, 19890619,   74.7,24,   68.4,24, 1019.0,24, 1013.2,24,   6.0,24,   4.1,24,  19.0, 999.9,   93.0 ,  66.0 , 0.87G,999.9, 110010,
722146,12816, 19890620,   74.9,24,   70.1,24, 1017.6,24, 1011.7,24,   6.6,24,   5.6,24,  13.0, 999.9,   91.0 ,  66.0 , 0.79G,999.9, 110010,
722146,12816, 19890621,   74.7,24,   70.1,24, 1018.8,24, 1012.9,24,   7.0,24,   4.0,24,  10.1, 999.9,   89.1 ,  66.9 , 0.01G,999.9, 110010,
722146,12816, 19890622,   75.3,24,   68.6,24, 1019.5,24, 1013.7,24,   7.4,24,   4.2,24,  14.0, 999.9,   89.1 ,  64.0 , 0.02G,999.9, 100000,
722146,12816, 19890623,   73.9,24,   70.8,24, 1018.5,24, 1012.7,24,   6.6,24,   5.1,24,  15.0, 999.9,   88.0 ,  69.1 , 0.00G,999.9, 110010,
722146,12816, 19890624,   76.3,24,   70.9,24, 1015.9,23, 1010.1,24,   5.2,24,   3.9,24,  18.1, 999.9,   87.1*,  68.0 , 1.57G,999.9, 110000,
722146,12816, 19890625,   77.1,24,   70.1,24, 1014.8,24, 1009.1,24,   7.1,24,   2.9,24,   8.9, 999.9,   89.1 ,  66.9 , 0.00G,999.9, 100000,
722146,12816, 19890626,   79.5,24,   70.8,24, 1014.5,24, 1008.7,24,  10.3,24,   4.3,24,   8.0, 999.9,   91.0*,  70.0 , 0.00H,999.9, 110010,
722146,12816, 19890627,   80.2,24,   70.5,24, 1014.2,24, 1008.5,24,   9.9,24,   3.4,24,   7.0, 999.9,   93.0 ,  69.1 , 0.00D,999.9, 000000,
722146,12816, 19890628,   81.9,24,   73.0,24, 1014.8,24, 1009.1,24,   6.8,24,   4.2,24,  17.1, 999.9,   93.0*,  70.0 , 0.00D,999.9, 110010,
722146,12816, 19890629,   77.1,24,   73.1,24, 1016.8,24, 1010.9,24,   6.7,24,   6.1,24,  12.0, 999.9,   93.9 ,  72.0 , 0.01D,999.9, 110010,
722146,12816, 19890630,   76.0,24,   73.1,24, 1017.9,24, 1012.0,24,   4.0,24,   4.7,24,  15.0, 999.9,   88.0*,  70.0 , 2.48G,999.9, 110010,
722146,12816, 19890701,   77.1,24,   73.6,24, 1017.0,24, 1011.2,24,   3.6,24,   5.8,24,  11.1,  19.0,   88.0 ,  71.1 , 1.10G,999.9, 110000,
722146,12816, 19890702,   77.8,24,   72.2,24, 1016.9,24, 1011.0,24,   5.3,24,   5.6,24,  10.1, 999.9,   89.1*,  71.1 , 0.08G,999.9, 100000,
722146,12816, 19890703,   79.4,24,   72.9,24, 1016.1,24, 1010.2,24,   5.8,24,   3.6,24,  25.1, 999.9,   90.0 ,  71.1 , 0.00G,999.9, 110010,
722146,12816, 19890704,   77.6,24,   72.7,24, 1015.3,24, 1009.5,24,   6.0,24,   3.6,24,  12.0, 999.9,   89.1 ,  70.0 , 0.51G,999.9, 100000,
722146,12816, 19890705,   79.1,24,   73.8,24, 1016.1,24, 1010.3,24,   6.1,24,   2.1,24,  21.0, 999.9,   88.0*,  72.0 , 0.00G,999.9, 110010,
722146,12816, 19890706,   78.8,24,   73.2,24, 1020.0,24, 1014.1,24,   6.0,24,   3.5,24,  10.1, 999.9,   90.0*,  71.1 , 0.12G,999.9, 110010,
722146,12816, 19890707,   79.2,24,   72.4,24, 1022.0,24, 1016.1,24,   6.7,24,   3.4,24,   7.0, 999.9,   91.0 ,  70.0 , 0.31G,999.9, 100000,
722146,12816, 19890708,   81.2,24,   72.8,24, 1020.0,24, 1014.1,24,   8.6,24,   2.8,24,  10.1, 999.9,   91.0 ,  72.0 , 0.00G,999.9, 000000,
722146,12816, 19890709,   81.8,24,   73.2,24, 1019.3,24, 1013.4,24,   7.4,24,   3.2,24,   7.0, 999.9,   93.0*,  72.0 , 0.00D,999.9, 000000,
722146,12816, 19890710,   81.3,24,   71.6,24, 1020.5,24, 1014.6,24,   6.5,24,   2.6,24,   8.0, 999.9,   93.9*,  72.0 , 0.00D,999.9, 110010,
722146,12816, 19890711,   83.7,24,   72.1,24, 1020.3,24, 1014.5,24,   6.6,24,   3.3,24,   8.9, 999.9,   93.9 ,  73.0 , 0.00B,999.9, 100000,
722146,12816, 19890712,   82.8,24,   73.0,24, 1018.1,24, 1012.3,24,   6.2,24,   4.5,24,  13.0,  22.0,   97.0 ,  72.0 , 0.00D,999.9, 100000,
722146,12816, 19890713,   75.8,24,   72.0,24, 1015.9,24, 1010.1,24,   6.0,24,   6.5,24,  25.1,  32.1,   93.9 ,  71.1 , 0.08G,999.9, 110010,
722146,12816, 19890714,   78.2,24,   73.6,24, 1014.9,24, 1009.2,24,   5.8,24,   5.0,24,  10.1, 999.9,   90.0 ,  72.0 , 1.06G,999.9, 100000,
722146,12816, 19890715,   79.0,24,   74.6,24, 1017.7,24, 1011.8,24,   6.6,24,   4.1,24,  18.1, 999.9,   89.1 ,  73.0 , 0.00G,999.9, 110010,
722146,12816, 19890716,   79.5,24,   73.8,24, 1018.0,24, 1012.1,24,   7.6,24,   5.8,24,  15.0, 999.9,   88.0*,  72.0 , 0.08G,999.9, 110010,
722146,12816, 19890717,   79.6,24,   73.8,24, 1015.7,24, 1009.9,24,   8.8,24,   6.1,24,  15.0, 999.9,   89.1*,  73.0 , 0.04G,999.9, 010010,
722146,12816, 19890718,   78.7,24,   74.2,24, 1016.6,24, 1010.8,24,   7.3,24,   6.0,24,  19.0,  25.1,   89.1 ,  72.0 , 0.00G,999.9, 010000,
722146,12816, 19890719,   76.7,24,   73.0,24, 1017.1,24, 1011.1,24,   6.5,24,   5.3,24,  15.0, 999.9,   88.0 ,  71.1 , 0.04G,999.9, 110010,
722146,12816, 19890720,   79.0,24,   73.4,24, 1014.4,24, 1008.6,24,   7.5,24,   6.1,24,  13.0, 999.9,   89.1 ,  72.0 , 0.39G,999.9, 110010,
722146,12816, 19890721,   80.4,24,   73.2,24, 1016.3,24, 1010.5,24,   7.7,24,   7.0,24,  20.0,  29.9,   91.0 ,  73.0 , 0.04G,999.9, 110010,
722146,12816, 19890722,   76.8,24,   72.9,24, 1021.1,24, 1015.2,24,   6.4,24,   6.4,24,  14.0, 999.9,   91.0 ,  73.0 , 1.38G,999.9, 110010,
722146,12816, 19890723,   75.5,24,   71.9,24, 1022.8,24, 1016.9,24,   6.8,24,   5.7,24,  15.0,  28.0,   88.0*,  69.1 , 0.16G,999.9, 110010,
722146,12816, 19890724,   79.1,24,   74.2,24, 1022.1,23, 1016.1,24,   7.8,24,   7.2,24,  15.0, 999.9,   90.0 ,  73.0 , 0.16G,999.9, 100010,
722146,12816, 19890725,   80.2,24,   73.5,24, 1021.8,24, 1015.9,24,   8.0,24,   7.0,24,  12.0, 999.9,   90.0*,  73.0 , 0.00G,999.9, 100000,
722146,12816, 19890726,   78.9,24,   74.2,24, 1021.3,23, 1015.5,24,   4.9,24,   6.5,24,  12.0,  21.0,   90.0 ,  75.0 , 0.00H,999.9, 110000,
722146,12816, 19890727,   76.7,24,   69.6,24, 1019.8,24, 1013.9,24,   4.8,24,   3.5,24,  10.1, 999.9,   89.1*,  66.9 , 0.04G,999.9, 100000,
722146,12816, 19890728,   81.3,24,   71.9,24, 1017.0,24, 1011.2,24,   5.7,24,   3.4,24,   8.0, 999.9,   91.9*,  71.1 , 0.00G,999.9, 100000,
722146,12816, 19890729,   82.2,24,   73.9,24, 1016.7,24, 1010.8,24,   5.3,24,   6.5,24,  12.0, 999.9,   93.0*,  72.0 , 0.00D,999.9, 110010,
722146,12816, 19890730,   80.3,24,   72.3,24, 1017.8,24, 1012.0,24,   6.2,24,   3.6,24,   8.0, 999.9,   93.0 ,  70.0 , 0.00D,999.9, 100000,
722146,12816, 19890731,   80.6,24,   73.3,24, 1018.7,24, 1012.8,24,   6.1,24,   3.3,24,  10.1, 999.9,   91.9 ,  70.0 , 0.00D,999.9, 100000,
722146,12816, 19890801,   80.1,24,   73.5,24, 1019.3,24, 1013.5,24,   6.5,24,   3.5,24,  15.9, 999.9,   91.9 ,  72.0 , 0.00H,999.9, 110010,
722146,12816, 19890802,   78.4,24,   74.1,24, 1019.3,24, 1013.4,24,   6.3,24,   4.1,24,  12.0, 999.9,   93.0 ,  71.1 , 0.03C,999.9, 110010,
722146,12816, 19890803,   79.7,24,   73.3,24, 1017.3,24, 1011.5,24,   5.3,24,   5.3,24,   8.9, 999.9,   93.0 ,  71.1 , 0.35G,999.9, 110000,
722146,12816, 19890804,   81.6,24,   73.9,24, 1015.4,24, 1009.6,24,   3.3,24,   4.0,24,  10.1, 999.9,   93.9 ,  72.0 , 0.00G,999.9, 100000,
722146,12816, 19890805,   79.3,24,   71.4,24, 1014.7,24, 1009.0,24,   3.6,24,   2.6,24,   6.0, 999.9,   91.9*,  68.0 , 0.00D,999.9, 100000,
722146,12816, 19890806,   84.1,24,   73.9,24, 1012.3,24, 1006.5,24,   4.4,24,   5.8,24,  13.0, 999.9,   95.0*,  73.9 , 0.00D,999.9, 100000,
722146,12816, 19890807,   84.2,24,   75.2,24, 1010.3,24, 1004.5,24,   4.7,24,   8.2,24,  11.1, 999.9,   93.9*,  75.9 , 0.00B,999.9, 100000,
722146,12816, 19890808,   81.2,24,   74.8,24, 1010.6,24, 1004.8,24,   6.0,24,   6.3,24,  10.1,  15.0,   95.0 ,  75.0 , 0.12D,999.9, 010010,
722146,12816, 19890809,   75.0,24,   71.9,24, 1014.3,24, 1008.5,24,   4.0,24,   3.9,24,  15.0,  29.9,   90.0 ,  70.0*, 0.00C,999.9, 110110,
722146,12816, 19890810,   74.7,24,   72.4,24, 1017.6,24, 1011.7,24,   2.5,24,   5.4,24,   8.0, 999.9,   82.0 ,  70.0 , 1.93G,999.9, 110010,
722146,12816, 19890811,   75.2,24,   70.5,24, 1017.5,24, 1011.7,24,   4.3,24,   5.9,24,  10.1, 999.9,   82.9*,  68.0 , 0.00G,999.9, 110010,
722146,12816, 19890812,   72.8,24,   69.8,24, 1017.1,24, 1011.2,24,   3.7,24,   4.1,24,   7.0, 999.9,   82.9 ,  64.9 , 0.28G,999.9, 110010,
722146,12816, 19890813,   73.7,24,   70.9,24, 1015.7,24, 1010.0,24,   3.8,24,   5.5,24,  12.0, 999.9,   84.0*,  66.9 , 0.12G,999.9, 110010,
722146,12816, 19890814,   75.4,24,   73.0,24, 1014.5,24, 1008.7,24,   6.1,24,   4.7,24,  25.1, 999.9,   86.0*,  71.1 , 0.00G,999.9, 110010,
722146,12816, 19890815,   75.7,24,   71.2,24, 1013.9,24, 1008.1,24,   5.0,24,   3.7,24,  12.0, 999.9,   88.0*,  68.0 , 0.51G,999.9, 110000,
722146,12816, 19890816,   77.7,24,   70.9,24, 1014.5,24, 1008.7,24,   6.8,24,   4.3,24,  11.1, 999.9,   89.1 ,  68.0 , 0.00G,999.9, 000000,
722146,12816, 19890817,   78.7,24,   72.2,24, 1016.1,24, 1010.3,24,   4.0,24,   3.8,24,   8.0, 999.9,   89.1*,  69.1 , 0.00D,999.9, 100000,
722146,12816, 19890818,   80.0,24,   72.5,24, 1018.1,24, 1012.3,24,   3.7,24,   2.7,24,  12.0, 999.9,   91.0*,  72.0 , 0.00D,999.9, 100000,
722146,12816, 19890819,   77.2,24,   72.1,24, 1018.3,24, 1012.5,24,   6.4,24,   3.6,24,  15.9, 999.9,   91.0 ,  68.0 , 0.00D,999.9, 110010,
722146,12816, 19890820,   75.7,24,   74.2,24, 1017.4,23, 1011.4,24,   5.0,24,   6.3,24,  20.0,  29.9,   91.0 ,  72.0 , 0.12G,999.9, 110000,
722146,12816, 19890821,   79.5,24,   74.8,24, 1016.3,24, 1010.5,24,   7.7,24,   5.5,24,  10.1, 999.9,   91.0*,  73.0 , 0.55G,999.9, 110010,
722146,12816, 19890822,   80.7,24,   75.4,24, 1017.0,24, 1011.1,24,   6.2,24,   3.1,24,   9.9, 999.9,   91.0 ,  73.9 , 0.16G,999.9, 100010,
722146,12816, 19890823,   82.5,24,   75.4,24, 1017.4,24, 1011.5,24,   7.0,24,   3.3,24,   8.9, 999.9,   93.0*,  75.0 , 0.00G,999.9, 010010,
722146,12816, 19890824,   83.5,24,   75.2,24, 1016.0,24, 1010.2,24,   7.0,24,   5.0,24,  15.0, 999.9,   93.0 ,  75.0 , 0.00C,999.9, 000010,
722146,12816, 19890825,   78.7,24,   74.7,24, 1015.3,24, 1009.5,24,   7.2,24,   5.0,24,  11.1, 999.9,   93.0 ,  75.0 , 0.01C,999.9, 110010,
722146,12816, 19890826,   78.9,24,   74.5,24, 1015.0,24, 1009.3,24,   3.8,24,   2.6,24,   8.0, 999.9,   90.0*,  72.0 , 0.24G,999.9, 110010,
